date,timestamp,block,pool,pair,asset_class,feeTier,base_is_token0,dec0,dec1,price,tick,sqrtPriceX96,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128
2024-03-26,1711411200,194222396,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3590.477225,-194460,4747398321362874537930396,2752728116097167486,148938056988206638599052461708667569300048,362235689401025391580740623558589
2024-03-27,1711497600,194567660,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3588.136771,-194467,4745850772500435891572952,2971939204774920750,149727851076521707034533193061646835275232,365079453017055639488495870993750
2024-03-28,1711584000,194911820,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3499.310233,-194717,4686739414384582109390489,3573505837449569086,150687721989887739994955427535965126473968,368359450490032407390544722444885
2024-03-29,1711670400,195255280,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3561.33174,-194542,4728090697572610333112063,3832095369678905687,151301781575912346585958363259357992037854,370630566778870211881523931462011
2024-03-30,1711756800,195599220,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3512.923525,-194678,4695846926240107309042910,3637160910706300732,151721985756972189616168951589537693238336,372043883589394997867809749571050
2024-03-31,1711843200,195943860,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3508.493489,-194691,4692885100848380205572590,7219174169070196279,151996462903807711626190544775893485703776,373003813023619980663005313878827
2024-04-01,1711929600,196288428,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3646.24552,-194306,4784125216033368491167740,6498615863978402800,152279347056134371570702878912202426099909,374221289791231651883559544189912
2024-04-02,1712016000,196631552,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3505.376262,-194700,4690799869484373553861035,3042436429531386241,153017208980200815922326318317418846918548,376611215845219208427908654664190
2024-04-03,1712102400,196975004,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3278.173142,-195370,4536234817579127585583283,2321495120472674683,154569454122757599273348135575742823525960,381429528579582024792933372562621
2024-04-04,1712188800,197318084,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3312.699642,-195265,4560060599838725447968413,2723911461889978741,155461946224019060481781614849897612230709,384434580345123949026008726426636
2024-04-05,1712275200,197662124,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3329.364589,-195215,4571516185798455969754534,2905595086234381807,156187747194840566282205767845695917373320,386881991481508215277692018498754
2024-04-06,1712361600,198006008,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3319.237283,-195246,4564558040849456406027159,3157150186170214274,157056145858942790325689043583053847758946,389719590611050304255057430702744
2024-04-07,1712448000,198350180,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3353.151061,-195144,4587817601214879698006888,3410303071795678947,157352695845046049092968543060629836496029,390760963874418780921004570080618
2024-04-08,1712534400,198695076,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3455.250233,-194844,4657140456988506741024916,2687845362606742007,157665085726113892430680380147206930852551,391970902988718066150316637635222
2024-04-09,1712620800,199039148,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3695.197656,-194173,4816132433666147353278360,3319560560467630292,158380173298300618143322199783582016507540,394888788281088554599266027136636
2024-04-10,1712707200,199382548,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3504.808927,-194702,4690420257831365799428059,3230462198836188839,159295344121633027777031048832927867653939,397893859652286374165696852439428
2024-04-11,1712793600,199725868,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3543.995524,-194590,4716568715906444780741169,4043435679013756131,160173918766851217827002901011490205805130,401019596100225208626397578065329
2024-04-12,1712880000,200069452,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3504.206132,-194703,4690016886449013833402958,3735445517908875029,160782346271871830755372124022381373270947,403113714351101560857014634759744
2024-04-13,1712966400,200411516,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3239.850088,-195488,4509641738583382678743691,2433297670619695146,162383121903878568310408155413478112278427,408006979769398956871725067464956
2024-04-14,1713052800,200754472,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3011.251985,-196219,4347635571337919484849020,636668430652838575,167201835719653830759104337794208601436168,422156022910216772496541281186862
2024-04-15,1713139200,201095468,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3157.561161,-195745,4452003216725149512437212,1942866939698215677,169633876816300267567328927550556530443433,429763746275111259479342635070756
2024-04-16,1713225600,201437408,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3102.029427,-195922,4412681078393579310835519,2497113540847584387,171260598769881438975503326947469071079496,434803121620746571990491243092243
2024-04-17,1713312000,201777304,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3085.191866,-195977,4400688948048727989224234,3998221996222279348,172922907096845718023779777416067538092611,439866060318392750091438883993889
2024-04-18,1713398400,202117428,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2984.647526,-196308,4328387247298663292820865,2198880638810198439,174350671027617973352420337011433346460515,444002376343777112847000766254175
2024-04-19,1713484800,202455556,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3065.967033,-196039,4386956459999071249981556,5345385185071070858,175419310836937220817158112548187956652234,447362307129064540631238815134863
2024-04-20,1713571200,202793404,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3058.099507,-196065,4381324197083774790495017,5542750844752384049,177198029175995464096577878199054886746423,452733916884977029514836677820884
2024-04-21,1713657600,203135792,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3157.277116,-195746,4451802967606656612749741,5631009735754533981,177766229921469077251412895930754996778942,454641576970301740567814250154998
2024-04-22,1713744000,203478732,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3147.929642,-195775,4445208051296553084718083,5620468334116754121,178252063013276291900559990914616884154572,456162224209211806334987903015418
2024-04-23,1713830400,203819704,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3201.440937,-195607,4482830630248439330314642,7249129058271206890,178818952010457919043394568414639710853896,458052267913667247235117234328709
2024-04-24,1713916800,204159492,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3220.952798,-195546,4496470659960699262580305,4827802903222325960,179256503278550547520640877859467177567416,459484925153287886091203734200476
2024-04-25,1714003200,204497088,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3139.355468,-195803,4439150105137239660913587,5173816251117301262,179952535072518961312832312548481738655758,461589184205592105058981618243716
2024-04-26,1714089600,204833396,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3156.780914,-195747,4451453128533609652020313,5391335008997304445,180650069958014206541931775942851485286732,463801432884709581529917076338812
2024-04-27,1714176000,205175036,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3130.207468,-195832,4432677602772426475162327,5945263069619136326,181133536514426455188704713428024519503305,465277588035027565347828261855248
2024-04-28,1714262400,205516732,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3252.921309,-195447,4518729687784610843305645,4561387999176394039,181645554429993522031581245434386974322669,467080814129244447269844093598868
2024-04-29,1714348800,205858820,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3262.298657,-195419,4525238177501690915933876,4882238883838649912,182103738035613714860427063675111613175457,468607953709019400352400999160595
2024-04-30,1714435200,206200880,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3215.931799,-195562,4492964619942638808485840,4519395749038548614,182849688450682257533369615809064535012483,470914941850966832442838722962069
2024-05-01,1714521600,206540040,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3011.028601,-196220,4347474307832309063144909,3191472711096878305,184324428596435445812142779710596015612137,475071256594288773487515536466414
2024-05-02,1714608000,206880528,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2969.261755,-196360,4317216478011815616339890,3500706997222028187,186229368507385488363366240316160999541947,480558380339356807348984397957731
2024-05-03,1714694400,207223524,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2987.111675,-196300,4330173654919444010166059,3571900684626803201,187022490605800608962429984418734774547355,482938561870492468251894873919409
2024-05-04,1714780800,207567036,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3102.612406,-195921,4413095707060408886757428,3428975993473340431,187625010835429877367095814828688386370294,484945337296541203023766934277827
2024-05-05,1714867200,207910664,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3116.980952,-195874,4423302673977522658896125,4086768033405483333,187973001474411855735356031682345841816279,486055095750057237571153573676898
2024-05-06,1714953600,208254684,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3137.644169,-195808,4437940024471468849536395,4141431190486110834,188370138856771811994431754911345141926113,487328908090538182453357768920339
2024-05-07,1715040000,208597972,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3062.407177,-196051,4384408900209583921778258,4612617080237796367,189010287459309512766015672672837767201765,489212500292246533997131207001539
2024-05-08,1715126400,208941788,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3006.562299,-196235,4344248775963481709138452,3663289255941055594,189604301702088483850009891453373202103232,490946632737878747403802385371998
2024-05-09,1715212800,209285080,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2973.340876,-196346,4320180918765225712959228,4236343213088740750,190310892395513785405336482731799885587408,493011377820569622685310854199220
2024-05-10,1715299200,209628164,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3036.307052,-196137,4365685314312886040083671,4530140465011851539,190719207084325672608234064498438456226293,494331930638138865288498272104723
2024-05-11,1715385600,209970716,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2910.019641,-196561,4273931368038005874237211,3903592276020828586,191360753037785125727701110186394987320809,496028698036575377397663273079082
2024-05-12,1715472000,210314628,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2910.940669,-196558,4274607669402583406087161,6145003833571669926,191647105190090016870574624570631573294864,496864870062164287151217721834723
2024-05-13,1715558400,210658336,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2928.767931,-196497,4287677023809752346888485,5404354913790176450,191836036352893781296696423081969475151159,497445710955046226921397649535672
2024-05-14,1715644800,210997976,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2949.269686,-196427,4302657999719322077523341,5497865133460069657,192414998481153848500778044631547646607164,499177708493008598435220880802281
2024-05-15,1715731200,211336644,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2881.89418,-196659,4253227358159523916367121,4254986632235631078,192958486640067700475498365371898814379204,500650864017024157986782862921275
2024-05-16,1715817600,211674596,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3034.641265,-196142,4364487592964386017216806,4736021701747753722,193514073767166131553817289517773933725779,502532920232302392871195415170010
2024-05-17,1715904000,212011888,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2944.890206,-196442,4299462225084518484984115,5145785252133797729,193954651956405089772211497381772603507842,503705477127797062584484956841725
2024-05-18,1715990400,212346648,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3092.627694,-195953,4405988953956199515534226,5527402618659458959,194397601188783040874122110054270233325145,505285633044004544468340493272372
2024-05-19,1716076800,212681332,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3122.594909,-195856,4427284260328960866809238,6368374927116627163,194677028194732941423758919330083822523761,506201736312629331849800847467722
2024-05-20,1716163200,213016952,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3071.839177,-196020,4391155546055258345580165,6270691250021014829,194971255668421115135165652744006728004154,507033363865920303742100614663263
2024-05-21,1716249600,213354772,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3662.649353,-194261,4794874618964714966172939,2640314242764693171,196879132512970499075530328517035699766388,514389440235946563311646069814675
2024-05-22,1716336000,213691436,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3789.627653,-193920,4877281857639088116583849,5320966895845580666,198426354182652616005838639250193787368821,520355467366678053645756680554134
2024-05-23,1716422400,214030676,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3738.046888,-194057,4843975702649081185465104,6059849742489149010,199373204449867374790358850599272950195194,523825318065260437720004398952233
2024-05-24,1716508800,214368060,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3782.174368,-193940,4872483277412550052666390,4609417827293903547,201882773933625849528843528890437042617957,533416282739957844110921200755127
2024-05-25,1716595200,214705892,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3727.06052,-194087,4836852081569685520809230,6718415000131855373,202732067835117449516571893910633305819112,536498419378479390596340248310161
2024-05-26,1716681600,215046296,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3749.297202,-194027,4851259627219674101069745,7882885611690287073,202952724498496421894041054620837366293147,537355507575130669747345283308004
2024-05-27,1716768000,215387376,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3825.634503,-193826,4900397634902673246775127,6252381617084616750,203337373486515058197004760618644395041580,538930853977323316496964701723032
2024-05-28,1716854400,215727636,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3892.657645,-193652,4943137471349572412857488,6687271315711591505,203888032652178209725736697206955326263705,541177790066968494448616533139118
2024-05-29,1716940800,216068632,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3839.967825,-193788,4909569095143293052467022,6967419641384917837,204452796827870178856554366372360806867904,543280493005813613685558065263569
2024-05-30,1717027200,216413656,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3764.032885,-193988,4860783615304225833531918,6768994640867395769,204950564545293936573295446662796421942701,545064482025448710228773691400292
2024-05-31,1717113600,216758688,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3747.464113,-194032,4850073554528587610041413,6878338822984147511,205417879588204661580995963846467895414824,546798113812252796255205619536045
2024-06-01,1717200000,217103096,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3759.758145,-193999,4858022681900712966861494,7362756765266731633,205840369381552914116916642778892098913438,548408363410502454942525260326991
2024-06-02,1717286400,217448240,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3812.470892,-193860,4891959489911123281320815,7006806098606660947,205966042482908293224543812486591277417072,548957710906138528261836983011865
2024-06-03,1717372800,217793140,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3780.52631,-193944,4871421585310396069232403,7515353425632450545,206138570504514790905326235565799511085836,549567420914658007067647541645980
2024-06-04,1717459200,218137468,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3765.350535,-193984,4861634332150308993665843,7694403105150144705,206417428748348630962132360666586723231443,550605811101077374149677098782617
2024-06-05,1717545600,218481652,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3812.212255,-193861,4891793552594922447408731,7935065079445189980,206675600200885595832430752081307766333598,551647480919168192649099622664058
2024-06-06,1717632000,218826112,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3865.861831,-193721,4926094599835903836533794,7714495301523560278,206961896629095548932294936587933910576983,552816217547046535946506170632371
2024-06-07,1717718400,219169852,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3812.418432,-193860,4891925833087273443582147,9462594234721174376,207168814487047302343360934375673974112442,553535272580001389271549064192413
2024-06-08,1717804800,219514088,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3678.571494,-194218,4805285372071957280377551,5477403296215009370,207663072894001670286749548724116179624978,555187107780860043257014558463124
2024-06-09,1717891200,219859108,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3681.849556,-194209,4807425947301927206260484,6869129950582659518,207771109092517054931203631110236160740300,555589705798537796714951652234627
2024-06-10,1717977600,220203936,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3704.943563,-194146,4822479411057225639570475,7083957351264156130,207846190219203344638088122537768154469032,555899401483907641008878944161524
2024-06-11,1718064000,220548856,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3665.455744,-194253,4796711228880114903979690,7410976766890246794,208018869846696375406459475231214621902920,556479099050093909833367546226931
2024-06-12,1718150400,220894592,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3496.433119,-194725,4684812312049744734014021,5872309124423167474,208922458575151196964655484791620886053282,559426481860543744396157648237777
2024-06-13,1718236800,221240988,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3559.419267,-194547,4726821009493644667703028,6412253921162148610,209544853500715531279774193300215507177950,561740895702193550677912546880951
2024-06-14,1718323200,221586656,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3468.197092,-194807,4665857475721810727299634,5060786419563337759,210088829139110651471987851949072757439202,563509395422047106013950314079797
2024-06-15,1718409600,221931888,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3479.487718,-194774,4673446094118137149834949,5582969038521678286,210706974528610354477627409789463745560059,565657910292887188724256724284906
2024-06-16,1718496000,222277984,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3565.205281,-194531,4730661291726411579091169,8113286961607958420,210957936816269161300851926354797335459554,566669072583766684679571696651094
2024-06-17,1718582400,222623624,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3621.369277,-194374,4767777613899940298684983,8328330910774173255,211153540815119557172874919370177120484254,567450808164885277722371094390267
2024-06-18,1718668800,222967980,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3511.349314,-194683,4694794657242554000000000,7931904403842227915,211714762079707183938263145703198232794819,569279002747655966072892463785394
2024-06-19,1718755200,223311776,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3483.254194,-194763,4675974865562985729849871,7370151702780715714,212726439808735468611720156092387487043682,572698288580063758367427710385221
2024-06-20,1718841600,223657128,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3558.912864,-194548,4726484752638319455922386,8569383810253620171,213148701356670704281778652827967111552362,574301504422449947925075551594303
2024-06-21,1718928000,224003752,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3512.127018,-194681,4695314537029557188768171,7274290277675058294,213585917171369795315545477697840270662925,575787954140828706392461846823387
2024-06-22,1719014400,224349136,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3516.251812,-194669,4698070918143964635584306,7256988347439791937,214421455340411293363932865090184788311172,578711033577933478058141705246062
2024-06-23,1719100800,224695152,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3494.412384,-194731,4683458341993395707346699,8798724515425989529,214544871476095106478341830969837126729123,579111348860159668493364754411585
2024-06-24,1719187200,225041012,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3418.947448,-194950,4632610598823057505358382,7959574911593857719,214730572991961931098026121707806680724384,579644246607971622103708374017873
2024-06-25,1719273600,225386024,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3350.75125,-195151,4586175583608177885046684,5753093616896678797,215853926965195479513915675256756313148942,583272232377239018395348457605063
2024-06-26,1719360000,225731288,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3395.02335,-195020,4616373788990076002137954,9242081900053851617,216213917623376320461348255729492929359874,584554636045999387366724438549465
2024-06-27,1719446400,226076344,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3369.00643,-195097,4598651553220611783049615,9241575999822548432,216536994599040070570701957889441641616205,585607841774254098146965464146738
2024-06-28,1719532800,226421392,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3445.119532,-194873,4650308139824282794231686,9687461420273196030,216789450889177442583124357955212947120449,586581572935673546060094857057668
2024-06-29,1719619200,226766532,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3373.687686,-195083,4601845372124051373087433,8409824060810277566,217151307293745434220395869769819334479433,587715586353717661668827243993206
2024-06-30,1719705600,227111940,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3372.519648,-195086,4601048677474256533572782,9647920295578846478,217234496234258286638355038584857622484489,587995440402116593711433421688968
2024-07-01,1719792000,227457164,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3434.052234,-194905,4642832673794782954767125,9621514739803745832,217386758683903297807117232980252820939562,588602420062185620667657651891250
2024-07-02,1719878400,227802144,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3440.249181,-194887,4647019916244514099255132,11580433280244408476,217634981488955950045193565800719555661230,589473200216647505763268991282189
2024-07-03,1719964800,228147096,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3417.658866,-194953,4631737513822578894860489,10886613393591421257,217792420363875165066217656860045565806760,589980498815474762945772576065841
2024-07-04,1720051200,228491520,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3292.935138,-195325,4546436942193935235095330,5761656424649363524,218318355980806624988796696612045499782111,591540326653359371798189192100239
2024-07-05,1720137600,228835408,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3057.478708,-196067,4380879467088079321077211,3097875124697956863,219683342802988533744941071696813033412444,595490350630115817364601917226691
2024-07-06,1720224000,229179648,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2982.54286,-196315,4326860867024861837136571,3186185608203764011,223896383236582233053063870548003127865380,607678626120409265385160381838144
2024-07-07,1720310400,229524572,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3068.267695,-196032,4388602108848998345042091,4641585860008702231,224324672503490455386300167477453275954581,609101758587990574547494915164859
2024-07-08,1720396800,229869752,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,2929.7928,-196494,4288427155281683919146240,3962485062347596339,224833395793934635511299970401295326238688,610408076754280583718753425637844
2024-07-09,1720483200,230213728,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3018.218249,-196196,4352661600520543315774336,5480000418736118523,226641153312012118537371194365924765960222,615890670545738167318164709170799
2024-07-10,1720569600,230558076,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3065.033259,-196042,4386288361196219378171904,4721687147335961605,227464686874155274857255236714206144706465,618486696666510589525842761256512
2024-07-11,1720656000,230902580,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3101.310582,-195925,4412169765268553283961375,6605484859606305897,228108564505970868413982481422586162941670,620536335838349501080012503346036
2024-07-12,1720742400,231247296,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3100.047222,-195929,4411270995962304683828301,6118300626743418223,228841042860202831752925006715070487887987,622830379904425795227120927013790
2024-07-13,1720828800,231592116,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3134.366931,-195819,4435621726648180389357068,5687923878728725148,229389361465364440831858211895703297977279,624581506321473504827927868996011
2024-07-14,1720915200,231937076,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3176.716588,-195684,4465486894577876447506545,6169553453685461629,229615085870550140881498230043688766502209,625359229026653168345798118019830
2024-07-15,1721001600,232282096,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3245.377253,-195471,4513486810475935761739683,5544179131337475072,229901599245026461338614185973487548348305,626381107463316465940714899012225
2024-07-16,1721088000,232626496,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3486.678619,-194753,4678272801949278550057353,5461594179724290494,230573570880856600940515906149224616699712,629002193880203242256110493235021
2024-07-17,1721174400,232971460,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3444.661752,-194875,4649999167934165270065641,7619622578471129916,231267644708466851523637435151275972800470,631323657834592961710389820404882
2024-07-18,1721260800,233316368,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3388.8315,-195038,4612162192574581998953245,6216081725448639968,231768344005532503468596275522608277525830,632971031516395906948958190700178
2024-07-19,1721347200,233656236,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3426.754946,-194927,4637897090219060857012893,7681485207551716509,232155816048451468562098690034003272555501,634353411837197589764877816785503
2024-07-20,1721433600,234000536,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3505.722644,-194699,4691031623450642834649474,5910448961445447681,232614484580701337646022942010604674590036,636050885940434036716690111973632
2024-07-21,1721520000,234345272,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3519.414331,-194660,4700183167178599264229394,6304259154450343733,232803614662929354841936312524600578576790,636733724116202206920784257515663
2024-07-22,1721606400,234689724,0xc6962004f452be9203591991d15f6b388e09e8d0,ETH/USDC,eth,500,True,18,6,3535.475696,-194614,4710895947123940874742478,7926448558747384847,233130530663398034391936285348461964903141,637898567739219933315973143476152
