date,timestamp,block,pool,pair,asset_class,feeTier,base_is_token0,dec0,dec1,price,tick,sqrtPriceX96,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128
2025-09-02,1756771200,59696971,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,845.832656,-67407,2724189781220432711326968783,17146744090355981456407,1214470007993844481829760855435844216398,1802101759638388117502942817577171360
2025-09-03,1756857600,59812162,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,851.557943,-67475,2715016551444068276366861519,17260041207477502764634,1214888176371944506903569938527736505367,1802574169557100943753723028660949321
2025-09-04,1756944000,59927352,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,854.652479,-67511,2710096812257270472727782220,17480218193283085317476,1215079049566856265016645085791127403098,1802786662450139935810596973295552765
2025-09-05,1757030400,60042535,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,843.661586,-67381,2727692730546429829287247872,17066225351559224901826,1215309028882066195122858203464235303375,1803095878474942229474626584686884334
2025-09-06,1757116800,60157722,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,849.893135,-67455,2717674397749363738326885068,17068786869302545267611,1215608750755481721486073309071986660445,1803427207080841912466544926204846799
2025-09-07,1757203200,60272910,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,861.280391,-67588,2699649010922349009924259840,16914655910194266705499,1215847279149528761743020179764711222671,1803666140431366467254514638204344924
2025-09-08,1757289600,60388086,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,880.378967,-67807,2670205920914351519899687229,16324023053276948901091,1216141679860796060215954292869360480074,1803940515640478231281393826314901669
2025-09-09,1757376000,60503275,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,878.508859,-67786,2673046483246280499043237888,16698544838835679525136,1216661179416901281509515650836879914779,1804537883067364721773227622486392244
2025-09-10,1757462400,60618448,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,879.889766,-67802,2670948107709027526864011264,16443680964234872612469,1217001028413493344474658854700046854556,1804920524025843803799770685631257542
2025-09-11,1757548800,60733624,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,893.628124,-67957,2650337426788615867523841698,15457258449066553908988,1217625312919376250266822911077587974264,1805575521891634225749310471745385337
2025-09-12,1757635200,60848704,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,902.743832,-68058,2636922214356400793175489380,14044277053380053721595,1218219142500142825862945854654153253098,1806208193916495966254835317349142859
2025-09-13,1757721600,60963894,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,924.506124,-68297,2605701648316825154313626650,7936055233310280686882,1218943208229445337658090872318685299429,1806934018444874037292344711570079447
2025-09-14,1757808000,61079088,0x6fe9E9de56356F7eDBfcBB29FAB7cd69471a4869,BNB/USDT,other,500,False,18,18,933.602304,-68394,2592976771566137493716182300,8730315605854934468692,1219596582812325037239608162807302706359,1807607842051134044226382366250745942
